Order Date,ONDC Order ID,Restaurant Name,Restaurant ID,Locality,Order Status,Order Total,Copay,Copay Amount,Net Bill Value,Total Container Charge,Total GST,Commission %,GST on commission %,TCS,TDS,GF Platform Fee,GST on GF Platform Fee,Self Delivery Charges,Delivery Discount,Total Payable to Merchant
2025-03-21T13:03:02.107Z,GF4921515352,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,360.73999999999995,,0,272,15,14.399999999999999,8,18%,0,0.28700000000000003,28.86,5.19,0,0,252.66
2025-03-21T13:17:06.692Z,GF9672697250,DILLI DARBAR,GFFBRTDI1726752040,White rose layout,Completed,192.70000000000002,,0,107,20,6.36,8,18%,0,0.127,15.42,2.77,0,0,108.68
2025-03-21T13:30:00.152Z,GF1046478289,DILLI DARBAR,GFFBRTDI1726752040,Near DSR bangalore,Completed,263.03999999999996,,0,154,40,9.7,8,18%,0,0.194,21.04,3.79,0,0,168.98
2025-03-21T13:33:22.776Z,GF1163259806,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-21T13:51:25.321Z,GF1014406870,DILLI DARBAR,GFFBRTDI1726752040,Channasandra main road,Completed,340.78,,0,223,45,13.44,8,18%,0,0.268,27.26,4.91,0,0,235.56
2025-03-21T14:00:56.092Z,GF1093112462,DILLI DARBAR,GFFBRTDI1726752040,"Sathya Sai Layout, Whitefield",Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-21T14:02:00.335Z,GF5755186051,DILLI DARBAR,GFFBRTDI1726752040,Brookfield,Completed,245.2,,0,107,10,5.86,8,18%,0,0.117,19.62,3.53,0,0,93.74
2025-03-21T14:15:52.033Z,GF1731553321,DILLI DARBAR,GFFBRTDI1726752040,"Ambedkarnagar, Whitefield",Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-21T14:42:03.096Z,GF1171336312,DILLI DARBAR,GFFBRTDI1726752040,Varthur Bengaluru 560087,Completed,264.70000000000005,,0,137,10,7.36,8,18%,0,0.147,21.18,3.81,0,0,121.87
2025-03-21T15:01:09.262Z,GF1039834593,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahar,Completed,267.65999999999997,,0,166,20,9.32,8,18%,0,0.186,21.41,3.85,0,0,160.55
2025-03-21T15:14:09.037Z,GF1084180740,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-21T15:15:06.214Z,GF1235459592,DILLI DARBAR,GFFBRTDI1726752040,White rose layout,Completed,431.06,,0,334,20,17.72,8,18%,0,0.354,34.48,6.21,0,0,312.95
2025-03-21T15:33:32.299Z,GF4037139387,DILLI DARBAR,GFFBRTDI1726752040,Sai krupa medicals road,Completed,364.84,,0,250,40,15.5,8,18%,0,0.29,29.19,5.25,0,0,255.27
2025-03-21T15:46:04.734Z,GF9799217423,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,231.56,,0,149,15,8.22,8,18%,0,0.164,18.52,3.33,0,0,141.98
2025-03-21T16:01:50.945Z,GF3574162669,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,293.92,,0,181,30,10.58,8,18%,0,0.211,23.51,4.23,0,0,183.04
2025-03-21T16:10:12.110Z,GF2698083312,DILLI DARBAR,GFFBRTDI1726752040,Itpl back gate,Completed,276.03999999999996,,0,154,40,9.7,8,18%,0,0.194,22.08,3.97,0,0,167.75
2025-03-21T16:10:35.724Z,GF9792100916,DILLI DARBAR,GFFBRTDI1726752040,Borewell road,Completed,213.70000000000002,,0,137,10,7.36,8,18%,0,0.147,17.1,3.08,0,0,126.68
2025-03-21T16:18:05.685Z,GF1020952911,DILLI DARBAR,GFFBRTDI1726752040,Gas godown road,Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-21T16:19:15.684Z,GF9351174753,DILLI DARBAR,GFFBRTDI1726752040,Upkar layout,Completed,330.26,,0,238,20,12.92,8,18%,0,0.258,26.42,4.76,0,0,226.57
2025-03-21T16:29:14.101Z,GF9627820130,DILLI DARBAR,GFFBRTDI1726752040,Raj palya,Completed,283.6,,0,155,10,8.26,8,18%,0,0.165,22.69,4.08,0,0,138.06
2025-03-21T16:29:19.477Z,GF6077521081,DILLI DARBAR,GFFBRTDI1726752040,Kundalahalli gate,Completed,308.20000000000005,,0,167,10,8.86,8,18%,0,0.177,24.66,4.44,0,0,147.73
2025-03-21T16:32:31.826Z,GF1219533613,DILLI DARBAR,GFFBRTDI1726752040,Near Hopefarm Junction,Completed,417.41999999999996,,0,316,25,17.080000000000002,8,18%,0,0.341,33.39,6.01,0,0,301.25
2025-03-21T16:32:39.440Z,GF1128077275,DILLI DARBAR,GFFBRTDI1726752040,Channasandra Road,Completed,250.46,,0,167,15,9.12,8,18%,0,0.182,20.04,3.61,0,0,158.17
2025-03-21T16:47:51.493Z,GF5181307940,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, Bengaluru, 560066",Completed,169.60000000000002,,0,95,10,5.26,8,18%,0,0.105,13.57,2.44,0,0,88.88
2025-03-21T16:50:42.594Z,GF9589065755,DILLI DARBAR,GFFBRTDI1726752040,Pattandur agrahara main rd,Completed,263.46000000000004,,0,167,15,9.12,8,18%,0,0.182,21.08,3.79,0,0,156.95
2025-03-21T16:53:14.714Z,GF1003508168,DILLI DARBAR,GFFBRTDI1726752040,"Borewell Road, Nallurahalli",Completed,361.56,,0,244,20,13.219999999999999,8,18%,0,0.264,28.92,5.21,0,0,229.6
2025-03-21T17:24:15.831Z,GF1043917370,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,239.96,,0,152,20,8.620000000000001,8,18%,0,0.17200000000000001,19.2,3.46,0,0,149.18
2025-03-21T17:40:59.616Z,GF4702229351,DILLI DARBAR,GFFBRTDI1726752040,Hillside layout,Completed,258.20000000000005,,0,167,10,8.86,8,18%,0,0.177,20.66,3.72,0,0,152.45
2025-03-21T17:48:19.686Z,GF1177399783,DILLI DARBAR,GFFBRTDI1726752040,Nagondanahalli,Completed,394.7,,0,287,20,15.36,8,18%,0,0.307,31.58,5.68,0,0,269.43
2025-03-21T18:17:01.926Z,GF1059707658,DILLI DARBAR,GFFBRTDI1726752040,"VSR Layout, near mayuga bakery",Completed,237.20000000000002,,0,137,20,7.86,8,18%,0,0.157,18.98,3.42,0,0,134.45
2025-03-21T18:52:43.592Z,GF1601893756,DILLI DARBAR,GFFBRTDI1726752040,Near Asha Tiffins,Completed,418.85999999999996,,0,250,20,13.52,8,18%,0,0.27,33.51,6.03,0,0,230.19
2025-03-21T20:04:47.233Z,GF2748680038,DILLI DARBAR,GFFBRTDI1726752040,Hope farm,Completed,400.7,,0,287,20,15.36,8,18%,0,0.307,32.06,5.77,0,0,268.87
2025-03-21T20:43:53.210Z,GF2481493689,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,387.06,,0,274,20,14.72,8,18%,0,0.294,30.96,5.57,0,0,257.17
2025-03-21T21:12:38.846Z,GF1101998156,DILLI DARBAR,GFFBRTDI1726752040,Itpl main road,Completed,195.2,,0,107,10,5.86,8,18%,0,0.117,15.62,2.81,0,0,98.46
2025-03-21T21:16:20.286Z,GF9471669575,DILLI DARBAR,GFFBRTDI1726752040,"White Rose Layout, Whitefield",Completed,417.82,,0,304,25,16.48,8,18%,0,0.329,33.43,6.02,0,0,289.23
2025-03-22T06:07:52.832Z,GF7682134756,DILLI DARBAR,GFFBRTDI1726752040,"Pattandur Agrahara Main Road, Whitefield",Completed,193.1,,0,95,20,5.76,8,18%,0,0.115,15.45,2.78,0,0,96.66
2025-03-22T06:15:47.811Z,GF3638381468,DILLI DARBAR,GFFBRTDI1726752040,Channma layout,Completed,280.46000000000004,,0,152,10,8.120000000000001,8,18%,0,0.162,22.44,4.04,0,0,135.36
2025-03-22T06:19:15.084Z,GF1182348778,DILLI DARBAR,GFFBRTDI1726752040,"Sathya Sai Layout, Whitefield",Completed,206.36,,0,125,15,7.02,8,18%,0,0.14,16.51,2.97,0,0,120.38
2025-03-22T06:27:43.920Z,GF7015116213,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,174.85999999999999,,0,95,15,5.52,8,18%,0,0.11,13.99,2.52,0,0,93.38
2025-03-22T07:13:45.788Z,GF2078739382,DILLI DARBAR,GFFBRTDI1726752040,Behind Whitefield Kadugodi metro station,Completed,605.38,,0,470,50,26.04,8,18%,0,0.52,48.43,8.72,0,0,462.33
2025-03-22T07:17:51.154Z,GF1079947189,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,182,,0,113,20,6.66,8,18%,0,0.133,14.56,2.62,0,0,115.69
2025-03-22T07:21:46.875Z,GF4336036349,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,267.26,,0,188,10,9.92,8,18%,0,0.198,21.38,3.85,0,0,172.57
2025-03-22T07:39:35.970Z,GF6634815991,DILLI DARBAR,GFFBRTDI1726752040,White rose layout,Completed,469.91999999999996,,0,351,40,19.58,8,18%,0,0.391,37.59,6.77,0,0,346.25
2025-03-22T07:56:45.966Z,GF1020323447,DILLI DARBAR,GFFBRTDI1726752040,Varthur,Completed,233.2,,0,107,10,5.86,8,18%,0,0.117,18.66,3.36,0,0,94.87
2025-03-22T08:02:42.551Z,GF1186548477,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,192.70000000000002,,0,107,20,6.36,8,18%,0,0.127,15.42,2.77,0,0,108.68
2025-03-22T08:05:09.765Z,GF8082325315,DILLI DARBAR,GFFBRTDI1726752040,Kaadugodi post,Completed,266.22,,0,172,25,9.879999999999999,8,18%,0,0.197,21.3,3.83,0,0,171.67
2025-03-22T08:25:51.915Z,GF1096775137,DILLI DARBAR,GFFBRTDI1726752040,Ambedkar nagar,Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-22T08:28:14.358Z,GF4127999067,DILLI DARBAR,GFFBRTDI1726752040,Upkar layout,Completed,265.15999999999997,,0,166,30,9.82,8,18%,0,0.196,21.21,3.82,0,0,170.77
2025-03-22T08:35:04.642Z,GF9370188417,DILLI DARBAR,GFFBRTDI1726752040,"Near Friends Coliving PG , White Rose Layout",Completed,854.2,,0,667,90,37.86,8,18%,0,0.757,68.34,12.3,0,0,675.61
2025-03-22T08:35:07.396Z,GF7779619912,DILLI DARBAR,GFFBRTDI1726752040,AB Vajpayee road,Completed,295.6,,0,215,10,11.259999999999998,8,18%,0,0.225,23.65,4.26,0,0,196.87
2025-03-22T08:36:53.221Z,GF8603895020,DILLI DARBAR,GFFBRTDI1726752040,"Belathur Main Rd,",Completed,725.2800000000001,,0,553,45,29.939999999999998,8,18%,0,0.598,58.02,10.44,0,0,528.94
2025-03-22T10:09:49.639Z,GF8032858002,DILLI DARBAR,GFFBRTDI1726752040,Opposite chaitanya vilas,Completed,393.23999999999995,,0,298,20,15.9,8,18%,0,0.318,31.46,5.66,0,0,280.56
2025-03-22T10:29:16.544Z,GF4110490788,DILLI DARBAR,GFFBRTDI1726752040,Whiterose,Completed,216.86,,0,135,15,7.52,8,18%,0,0.15,17.35,3.12,0,0,129.38
2025-03-22T10:51:24.075Z,GF2226272557,DILLI DARBAR,GFFBRTDI1726752040,Behind INFINITY SUPER MARKET,Completed,368.06,,0,254,40,14.72,8,18%,0,0.294,29.44,5.3,0,0,258.96
2025-03-22T13:18:24.049Z,GF4356926999,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,516.0999999999999,,0,425,10,21.759999999999998,8,18%,0,0.435,41.29,7.43,0,0,385.85
2025-03-22T13:31:12.758Z,GF5025418380,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,230.70000000000002,,0,107,20,6.36,8,18%,0,0.127,18.46,3.32,0,0,105.09
2025-03-22T13:37:44.052Z,GF1144732760,DILLI DARBAR,GFFBRTDI1726752040,Opp to chaitanya villas,Completed,248.36,,0,160,20,9.02,8,18%,0,0.18,19.87,3.58,0,0,156.37
2025-03-22T13:55:39.834Z,GF1151091942,DILLI DARBAR,GFFBRTDI1726752040,"Vinayaka nagar, whitefield",Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-22T14:03:27.630Z,GF1138110164,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,371.2,,0,287,10,14.86,8,18%,0,0.297,29.7,5.35,0,0,261.66
2025-03-22T14:14:14.194Z,GF1049042774,DILLI DARBAR,GFFBRTDI1726752040,Munnekolala,Completed,245.2,,0,107,10,5.86,8,18%,0,0.117,19.62,3.53,0,0,93.74
2025-03-22T14:24:09.871Z,GF1914797763,DILLI DARBAR,GFFBRTDI1726752040,"Soulya road, channasandra",Completed,476.41999999999996,,0,321,40,18.08,8,18%,0,0.361,38.11,6.86,0,0,315.66
2025-03-22T14:33:06.277Z,GF1153349140,DILLI DARBAR,GFFBRTDI1726752040,Epip zone,Completed,268.3,,0,119,20,6.96,8,18%,0,0.139,21.46,3.86,0,0,113.53
2025-03-22T14:39:31.202Z,GF4399812379,DILLI DARBAR,GFFBRTDI1726752040,Doddnekkundi industrial Area,Completed,307.56,,0,149,15,8.22,8,18%,0,0.164,24.6,4.43,0,0,134.8
2025-03-22T14:40:06.011Z,GF2206433368,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,469.94,,0,326,65,19.6,8,18%,0,0.391,37.6,6.77,0,0,346.25
2025-03-22T15:02:06.152Z,GF1185048806,DILLI DARBAR,GFFBRTDI1726752040,"Sathya Sai Layout, Whitefield",Completed,409.2,,0,287,10,14.86,8,18%,0,0.297,32.74,5.89,0,0,258.07
2025-03-22T15:06:26.017Z,GF6742950742,DILLI DARBAR,GFFBRTDI1726752040,Near DSR bangalore,Completed,263.03999999999996,,0,154,40,9.7,8,18%,0,0.194,21.04,3.79,0,0,168.98
2025-03-22T15:21:52.195Z,GF1127712534,DILLI DARBAR,GFFBRTDI1726752040,Borewell road,Completed,276.70000000000005,,0,197,10,10.36,8,18%,0,0.20700000000000002,22.14,3.98,0,0,180.67
2025-03-22T15:26:46.691Z,GF9072102126,DILLI DARBAR,GFFBRTDI1726752040,Thirumala bakery lane,Completed,268.3,,0,179,20,9.96,8,18%,0,0.199,21.46,3.86,0,0,173.47
2025-03-22T15:41:13.617Z,GF1049602503,DILLI DARBAR,GFFBRTDI1726752040,White rose layout,Completed,230.5,,0,143,20,8.16,8,18%,0,0.163,18.44,3.32,0,0,141.08
2025-03-22T16:05:50.743Z,GF6722480495,DILLI DARBAR,GFFBRTDI1726752040,Nagondanahalli. Whitefield,Completed,263.06,,0,154,40,9.719999999999999,8,18%,0,0.194,21.04,3.79,0,0,168.97
2025-03-22T17:06:16.449Z,GF1049016365,DILLI DARBAR,GFFBRTDI1726752040,Channasandra main road,Completed,226.3,,0,149,10,7.96,8,18%,0,0.159,18.1,3.26,0,0,137.48
2025-03-22T17:18:20.920Z,GF1073473089,DILLI DARBAR,GFFBRTDI1726752040,Manjushree bar,Completed,213.70000000000002,,0,137,10,7.36,8,18%,0,0.147,17.1,3.08,0,0,126.68
2025-03-22T17:32:36.526Z,GF6784692333,DILLI DARBAR,GFFBRTDI1726752040,Ambedkar Nagar gutte,Completed,237.20000000000002,,0,137,20,7.86,8,18%,0,0.157,18.98,3.42,0,0,134.45
2025-03-22T17:46:14.090Z,GF4662447568,DILLI DARBAR,GFFBRTDI1726752040,Seegahalli,Completed,335.70000000000005,,0,197,10,10.36,8,18%,0,0.20700000000000002,26.86,4.83,0,0,175.1
2025-03-22T17:46:40.705Z,GF5208621329,DILLI DARBAR,GFFBRTDI1726752040,"Whitefield, hope farm",Completed,295.4,,0,191,10,10.059999999999999,8,18%,0,0.201,23.63,4.25,0,0,172.91
2025-03-22T17:53:16.938Z,GF1866820295,DILLI DARBAR,GFFBRTDI1726752040,Near Hello kid school,Completed,297.06,,0,194,20,10.72,8,18%,0,0.214,23.76,4.28,0,0,185.74
2025-03-22T18:04:49.721Z,GF7043764656,DILLI DARBAR,GFFBRTDI1726752040,"White rose layout, 1st cross",Completed,258.20000000000005,,0,167,10,8.86,8,18%,0,0.177,20.66,3.72,0,0,152.45
2025-03-22T18:58:59.447Z,GF1060517486,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,264.20000000000005,,0,167,10,8.86,8,18%,0,0.177,21.14,3.8,0,0,151.88
2025-03-22T19:10:57.608Z,GF3411505609,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,267.20000000000005,,0,167,10,8.86,8,18%,0,0.177,21.38,3.85,0,0,151.6
2025-03-22T19:12:37.153Z,GF1899251911,DILLI DARBAR,GFFBRTDI1726752040,ITPL Main RD Whitefield,Completed,194.9,,0,101,10,5.56,8,18%,0,0.111,15.59,2.81,0,0,92.49
2025-03-22T19:29:45.780Z,GF7805806633,DILLI DARBAR,GFFBRTDI1726752040,Near atm,Completed,413.29999999999995,,0,299,20,15.959999999999999,8,18%,0,0.319,33.06,5.95,0,0,279.67
2025-03-22T19:39:56.853Z,GF9003195186,DILLI DARBAR,GFFBRTDI1726752040,Sonnenahalli,Completed,561.02,,0,363,50,20.68,8,18%,0,0.41300000000000003,44.88,8.08,0,0,359.63
2025-03-22T20:03:41.221Z,GF7978907988,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,362.15999999999997,,0,256,20,13.82,8,18%,0,0.276,28.97,5.22,0,0,241.54
2025-03-22T20:39:58.349Z,GF1922138621,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,182.60000000000002,,0,95,10,5.26,8,18%,0,0.105,14.61,2.63,0,0,87.66
2025-03-22T20:59:42.849Z,GF1163928778,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,722.32,,0,559,60,30.98,8,18%,0,0.619,57.79,10.4,0,0,550.19
2025-03-23T05:43:51.465Z,GF1940725041,DILLI DARBAR,GFFBRTDI1726752040,Army Apartment,Completed,316.82,,0,179,30,10.48,8,18%,0,0.209,25.35,4.56,0,0,178.88
2025-03-23T06:10:37.860Z,GF2936947020,DILLI DARBAR,GFFBRTDI1726752040,Behind INFINITY SUPER MARKET,Completed,304.02,,0,183,50,11.68,8,18%,0,0.233,24.32,4.38,0,0,204.07
2025-03-23T06:23:06.528Z,GF7401296981,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-23T07:02:19.694Z,GF4651350885,DILLI DARBAR,GFFBRTDI1726752040,Near royal Mart,Completed,446.84,,0,324,45,18.5,8,18%,0,0.369,35.75,6.43,0,0,326.45
2025-03-23T07:12:26.787Z,GF4306796333,DILLI DARBAR,GFFBRTDI1726752040,"Borewell Road, Nallurahalli",Completed,342.65999999999997,,0,226,20,12.32,8,18%,0,0.246,27.41,4.93,0,0,213.41
2025-03-23T07:14:20.384Z,GF4358768555,DILLI DARBAR,GFFBRTDI1726752040,Maithri Layout,Completed,213.70000000000002,,0,137,10,7.36,8,18%,0,0.147,17.1,3.08,0,0,126.68
2025-03-23T07:30:54.862Z,GF4984161881,DILLI DARBAR,GFFBRTDI1726752040,"Maithri Layout,",Completed,206.36,,0,125,15,7.02,8,18%,0,0.14,16.51,2.97,0,0,120.38
2025-03-23T07:44:16.888Z,GF1078583894,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,250.46,,0,167,15,9.12,8,18%,0,0.182,20.04,3.61,0,0,158.17
2025-03-23T07:52:19.061Z,GF8181210182,DILLI DARBAR,GFFBRTDI1726752040,whitefield,Completed,453.11999999999995,,0,345,30,18.78,8,18%,0,0.375,36.25,6.52,0,0,331.85
2025-03-23T07:57:40.784Z,GF1196844779,DILLI DARBAR,GFFBRTDI1726752040,Munnekollal,Completed,434.2,,0,287,10,14.86,8,18%,0,0.297,34.74,6.25,0,0,255.71
2025-03-23T08:00:04.553Z,GF1004532652,DILLI DARBAR,GFFBRTDI1726752040,"Kodigehalli, KR Puram",Completed,314.52,,0,158,25,9.18,8,18%,0,0.183,25.16,4.53,0,0,153.13
2025-03-23T08:00:39.130Z,GF7318975285,DILLI DARBAR,GFFBRTDI1726752040,Channasandra main road,Completed,245.20000000000002,,0,167,10,8.86,8,18%,0,0.177,19.62,3.53,0,0,153.68
2025-03-23T08:26:36.046Z,GF7033299764,DILLI DARBAR,GFFBRTDI1726752040,"Beside Florence public school , Hoodi",Completed,301.46000000000004,,0,167,15,9.12,8,18%,0,0.182,24.12,4.34,0,0,153.36
2025-03-23T08:33:55.031Z,GF1934992650,DILLI DARBAR,GFFBRTDI1726752040,Doddabanahalli,Completed,301.26,,0,153,5,7.92,8,18%,0,0.158,24.1,4.34,0,0,129.4
2025-03-23T08:44:06.137Z,GF9882193690,DILLI DARBAR,GFFBRTDI1726752040,Ambedkar Nagar gutte,Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-23T08:58:06.107Z,GF1157678936,DILLI DARBAR,GFFBRTDI1726752040,Seegehalli,Completed,262.20000000000005,,0,137,20,7.86,8,18%,0,0.157,20.98,3.78,0,0,132.09
2025-03-23T08:59:13.863Z,GF8380054972,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,428.96,,0,322,30,17.619999999999997,8,18%,0,0.352,34.32,6.18,0,0,311.15
2025-03-23T08:59:19.878Z,GF3004088526,DILLI DARBAR,GFFBRTDI1726752040,Upkar layout,Completed,383.82,,0,289,20,15.48,8,18%,0,0.309,30.71,5.53,0,0,272.46
2025-03-23T09:18:49.733Z,GF7933352056,DILLI DARBAR,GFFBRTDI1726752040,Maithri layout,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-23T09:20:53.566Z,GF1628180133,DILLI DARBAR,GFFBRTDI1726752040,Raj palya,Completed,321.4,,0,191,10,10.06,8,18%,0,0.201,25.71,4.63,0,0,170.46
2025-03-23T09:29:27.730Z,GF5198337626,DILLI DARBAR,GFFBRTDI1726752040,Whitefiled main road,Completed,230.5,,0,153,10,8.16,8,18%,0,0.163,18.44,3.32,0,0,141.08
2025-03-23T09:49:19.599Z,GF8502935963,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,283,,0,203,10,10.66,8,18%,0,0.213,22.64,4.08,0,0,186.07
2025-03-23T10:18:30.654Z,GF1031524351,DILLI DARBAR,GFFBRTDI1726752040,Raj palya,Completed,321.4,,0,191,10,10.06,8,18%,0,0.201,25.71,4.63,0,0,170.46
2025-03-23T10:18:54.724Z,GF4125669676,DILLI DARBAR,GFFBRTDI1726752040,Whiterose,Completed,216.86,,0,135,15,7.52,8,18%,0,0.15,17.35,3.12,0,0,129.38
2025-03-23T10:35:43.842Z,GF1130626165,DILLI DARBAR,GFFBRTDI1726752040,Rajbhavi Road,Completed,306.3,,0,179,20,9.96,8,18%,0,0.199,24.5,4.41,0,0,169.89
2025-03-23T10:37:46.570Z,GF1142223801,DILLI DARBAR,GFFBRTDI1726752040,Munnekolala,Completed,307.18,,0,151,25,8.84,8,18%,0,0.176,24.57,4.42,0,0,146.83
2025-03-23T11:24:59.048Z,GF5785282415,DILLI DARBAR,GFFBRTDI1726752040,"Prashant layout, 560066",Completed,242.04,,0,154,20,8.7,8,18%,0,0.17400000000000002,19.36,3.49,0,0,150.98
2025-03-23T12:13:46.974Z,GF1202840911,DILLI DARBAR,GFFBRTDI1726752040,Yello Living,Completed,408.38,,0,295,25,16.04,8,18%,0,0.32,32.67,5.88,0,0,281.13
2025-03-23T13:36:09.141Z,GF8591012705,DILLI DARBAR,GFFBRTDI1726752040,Chansandra,Completed,258.86,,0,160,30,9.52,8,18%,0,0.19,20.71,3.73,0,0,165.37
2025-03-23T13:39:51.755Z,GF1099626111,DILLI DARBAR,GFFBRTDI1726752040,Behind S.Mahatma Temple,Completed,264.5,,0,173,10,9.16,8,18%,0,0.183,21.16,3.81,0,0,157.85
2025-03-23T13:43:11.089Z,GF8771531969,DILLI DARBAR,GFFBRTDI1726752040,Channma layout,Completed,271,,0,143,10,7.66,8,18%,0,0.153,21.68,3.9,0,0,127.26
2025-03-23T13:48:36.925Z,GF2652192181,DILLI DARBAR,GFFBRTDI1726752040,Near DSR bangalore,Completed,263.03999999999996,,0,154,40,9.7,8,18%,0,0.194,21.04,3.79,0,0,168.98
2025-03-23T14:04:16.337Z,GF4358542040,DILLI DARBAR,GFFBRTDI1726752040,"AB Vajpayee Road, Channasandra Main Road",Completed,279.86,,0,200,10,10.52,8,18%,0,0.21,22.39,4.03,0,0,183.37
2025-03-23T14:30:28.115Z,GF2902149003,DILLI DARBAR,GFFBRTDI1726752040,Prasanth layout,Completed,169.60000000000002,,0,95,10,5.26,8,18%,0,0.105,13.57,2.44,0,0,88.88
2025-03-23T14:40:42.413Z,GF7404132644,DILLI DARBAR,GFFBRTDI1726752040,Prashant Extension,Completed,232.6,,0,155,10,8.26,8,18%,0,0.165,18.61,3.35,0,0,142.88
2025-03-23T14:42:01.470Z,GF1147037315,DILLI DARBAR,GFFBRTDI1726752040,Doddnekkundi industrial Area,Completed,294.56,,0,149,15,8.22,8,18%,0,0.164,23.56,4.24,0,0,136.03
2025-03-23T14:46:35.498Z,GF2614150627,DILLI DARBAR,GFFBRTDI1726752040,upkar layout,Completed,284.06,,0,184,30,10.72,8,18%,0,0.214,22.72,4.09,0,0,186.97
2025-03-23T14:48:14.360Z,GF4668558461,DILLI DARBAR,GFFBRTDI1726752040,"Maithri Layout, Hopefarm, Whitefield-560066",Completed,242.08,,0,149,25,8.74,8,18%,0,0.17400000000000002,19.37,3.49,0,0,150.97
2025-03-23T14:53:42.756Z,GF9362929930,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,180.1,,0,95,20,5.76,8,18%,0,0.115,14.41,2.59,0,0,97.88
2025-03-23T15:07:12.292Z,GF8333927340,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,182.2,,0,107,10,5.86,8,18%,0,0.117,14.58,2.62,0,0,99.68
2025-03-23T15:18:38.977Z,GF1048224358,DILLI DARBAR,GFFBRTDI1726752040,Pattandhur agrahara,Completed,214.1,,0,125,10,6.76,8,18%,0,0.135,17.13,3.08,0,0,114.65
2025-03-23T15:24:22.138Z,GF1147231266,DILLI DARBAR,GFFBRTDI1726752040,Near Hello kid school,Completed,236.8,,0,149,20,8.46,8,18%,0,0.169,18.94,3.41,0,0,146.48
2025-03-23T15:44:26.760Z,GF1175700595,DILLI DARBAR,GFFBRTDI1726752040,Prasanth layout,Completed,187.46,,0,107,15,6.12,8,18%,0,0.122,15.0,2.7,0,0,104.18
2025-03-23T16:34:33.743Z,GF9527234847,DILLI DARBAR,GFFBRTDI1726752040,Whitefield,Completed,390.5,,0,293,10,15.16,8,18%,0,0.303,31.24,5.62,0,0,265.83
2025-03-23T17:03:35.621Z,GF2383987912,DILLI DARBAR,GFFBRTDI1726752040,"Nagondanahalli, whitefield",Completed,224.20000000000002,,0,137,20,7.86,8,18%,0,0.157,17.94,3.23,0,0,135.68
2025-03-23T17:21:35.712Z,GF3672118579,DILLI DARBAR,GFFBRTDI1726752040,Channasandra,Completed,268.32,,0,184,15,9.98,8,18%,0,0.199,21.47,3.86,0,0,173.47
2025-03-23T18:01:12.316Z,GF1003143396,DILLI DARBAR,GFFBRTDI1726752040,channasandra,Completed,205.70000000000002,,0,107,20,6.36,8,18%,0,0.127,16.46,2.96,0,0,107.45
